"key","date","to","from","action_team","notes","edge_label","pick_involved","rights_involved","teams_involved"
"free agencyK.J. McDanielswaived2018-10-10","2018-10-10","free agency","K.J. McDaniels","Thunder","waived","On 2018-10-10, K.J. McDaniels is waived by Thunder",FALSE,FALSE,"Thunder"
"free agencyRichard Solomonwaived2018-10-10","2018-10-10","free agency","Richard Solomon","Thunder","waived","On 2018-10-10, Richard Solomon is waived by Thunder",FALSE,FALSE,"Thunder"
"Dez Wellsfree agencysigned free agent2018-10-10","2018-10-10","Dez Wells","free agency","Thunder","signed free agent","On 2018-10-10, Dez Wells is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"Donte Granthamfree agencysigned free agent2018-10-10","2018-10-10","Donte Grantham","free agency","Thunder","signed free agent","On 2018-10-10, Donte Grantham is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyScotty Hopsonsigned free agent2018-10-10","2018-10-10","Scotty Hopson","free agency","Thunder","signed free agent","On 2018-10-10, Scotty Hopson is signed as free agent by Thunder",FALSE,FALSE,"Thunder"
"free agencyShabazz Muhammadwaived2018-10-11","2018-10-11","free agency","Shabazz Muhammad","Bucks","waived","On 2018-10-11, Shabazz Muhammad is waived by Bucks",FALSE,FALSE,"Bucks"
"Emanuel Terryfree agencysigned free agent2018-10-11","2018-10-11","Emanuel Terry","free agency","Cavaliers","signed free agent","On 2018-10-11, Emanuel Terry is signed as free agent by Cavaliers",FALSE,FALSE,"Cavaliers"
"Charles Cookefree agencywaived2018-10-11","2018-10-11","free agency","Charles Cooke","Heat","waived","On 2018-10-11, Charles Cooke is waived by Heat",FALSE,FALSE,"Heat"
"DeAndre Ligginsfree agencywaived2018-10-11","2018-10-11","free agency","DeAndre Liggins","Heat","waived","On 2018-10-11, DeAndre Liggins is waived by Heat",FALSE,FALSE,"Heat"
"free agencyRaphiael Putneysigned free agent2018-10-11","2018-10-11","Raphiael Putney","free agency","Heat","signed free agent","On 2018-10-11, Raphiael Putney is signed as free agent by Heat",FALSE,FALSE,"Heat"
"free agencyRodney Purvissigned free agent2018-10-11","2018-10-11","Rodney Purvis","free agency","Heat","signed free agent","On 2018-10-11, Rodney Purvis is signed as free agent by Heat",FALSE,FALSE,"Heat"
"free agencyIsaiah Wilkinswaived2018-10-11","2018-10-11","free agency","Isaiah Wilkins","Hornets","waived","On 2018-10-11, Isaiah Wilkins is waived by Hornets",FALSE,FALSE,"Hornets"
"free agencyJaylen Barfordwaived2018-10-11","2018-10-11","free agency","Jaylen Barford","Hornets","waived","On 2018-10-11, Jaylen Barford is waived by Hornets",FALSE,FALSE,"Hornets"
"Donte Ingramfree agencywaived2018-10-11","2018-10-11","free agency","Donte Ingram","Mavericks","waived","On 2018-10-11, Donte Ingram is waived by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyRashad Vaughnwaived2018-10-11","2018-10-11","free agency","Rashad Vaughn","Mavericks","waived","On 2018-10-11, Rashad Vaughn is waived by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyJordan McLaughlinwaived2018-10-11","2018-10-11","free agency","Jordan McLaughlin","Nets","waived","On 2018-10-11, Jordan McLaughlin is waived by Nets",FALSE,FALSE,"Nets"
"free agencyNuni Omotwaived2018-10-11","2018-10-11","free agency","Nuni Omot","Nets","waived","On 2018-10-11, Nuni Omot is waived by Nets",FALSE,FALSE,"Nets"
"Elijah Stewartfree agencywaived2018-10-11","2018-10-11","free agency","Elijah Stewart","Pacers","waived","On 2018-10-11, Elijah Stewart is waived by Pacers",FALSE,FALSE,"Pacers"
"free agencyOmari Johnsonwaived2018-10-11","2018-10-11","free agency","Omari Johnson","Pacers","waived","On 2018-10-11, Omari Johnson is waived by Pacers",FALSE,FALSE,"Pacers"
"free agencyJosh Huestiswaived2018-10-11","2018-10-11","free agency","Josh Huestis","Spurs","waived","On 2018-10-11, Josh Huestis is waived by Spurs",FALSE,FALSE,"Spurs"
"free agencyWill Cherrywaived2018-10-11","2018-10-11","free agency","Will Cherry","Warriors","waived","On 2018-10-11, Will Cherry is waived by Warriors",FALSE,FALSE,"Warriors"
"Deyonta Davisfree agencysigned free agent2018-10-11","2018-10-11","Deyonta Davis","free agency","Warriors","signed free agent","On 2018-10-11, Deyonta Davis is signed as free agent by Warriors",FALSE,FALSE,"Warriors"
"D.J. Hoggfree agencywaived2018-10-12","2018-10-12","free agency","D.J. Hogg","76ers","waived","On 2018-10-12, D.J. Hogg is waived by 76ers",FALSE,FALSE,"76ers"
"free agencyMatt Farrellwaived2018-10-12","2018-10-12","free agency","Matt Farrell","76ers","waived","On 2018-10-12, Matt Farrell is waived by 76ers",FALSE,FALSE,"76ers"
"Cory Jeffersonfree agencysigned free agent2018-10-12","2018-10-12","Cory Jefferson","free agency","76ers","signed free agent","On 2018-10-12, Cory Jefferson is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"Darin Johnsonfree agencysigned free agent2018-10-12","2018-10-12","Darin Johnson","free agency","76ers","signed free agent","On 2018-10-12, Darin Johnson is signed as free agent by 76ers",FALSE,FALSE,"76ers"
"free agencyScott Machadosigned free agent2018-10-12","2018-10-12","Scott Machado","free agency","Lakers","signed free agent","On 2018-10-12, Scott Machado is signed as free agent by Lakers",FALSE,FALSE,"Lakers"
"Devin Davisfree agencywaived2018-10-12","2018-10-12","free agency","Devin Davis","Magic","waived","On 2018-10-12, Devin Davis is waived by Magic",FALSE,FALSE,"Magic"
"free agencyJohn Petrucelliwaived2018-10-12","2018-10-12","free agency","John Petrucelli","Magic","waived","On 2018-10-12, John Petrucelli is waived by Magic",FALSE,FALSE,"Magic"
"Ding Yanyuhangfree agencysigned free agent2018-10-12","2018-10-12","Ding Yanyuhang","free agency","Mavericks","signed free agent","On 2018-10-12, Ding Yanyuhang is signed as free agent by Mavericks",FALSE,FALSE,"Mavericks"
"free agencyMitch Creekwaived2018-10-12","2018-10-12","free agency","Mitch Creek","Nets","waived","On 2018-10-12, Mitch Creek is waived by Nets",FALSE,FALSE,"Nets"
"Drew Gordonfree agencysigned free agent2018-10-12","2018-10-12","Drew Gordon","free agency","Nets","signed free agent","On 2018-10-12, Drew Gordon is signed as free agent by Nets",FALSE,FALSE,"Nets"
"free agencyShannon Scottsigned free agent2018-10-12","2018-10-12","Shannon Scott","free agency","Nets","signed free agent","On 2018-10-12, Shannon Scott is signed as free agent by Nets",FALSE,FALSE,"Nets"
"free agencyTahjere McCallsigned free agent2018-10-12","2018-10-12","Tahjere McCall","free agency","Nets","signed free agent","On 2018-10-12, Tahjere McCall is signed as free agent by Nets",FALSE,FALSE,"Nets"
"Donald Sloanfree agencywaived2018-10-12","2018-10-12","free agency","Donald Sloan","Nuggets","waived","On 2018-10-12, Donald Sloan is waived by Nuggets",FALSE,FALSE,"Nuggets"
"free agencyXavier Silaswaived2018-10-12","2018-10-12","free agency","Xavier Silas","Nuggets","waived","On 2018-10-12, Xavier Silas is waived by Nuggets",FALSE,FALSE,"Nuggets"
"Brandon McCoyfree agencywaived2018-10-12","2018-10-12","free agency","Brandon McCoy","Pelicans","waived","On 2018-10-12, Brandon McCoy is waived by Pelicans",FALSE,FALSE,"Pelicans"
"Darius Morrisfree agencywaived2018-10-12","2018-10-12","free agency","Darius Morris","Pelicans","waived","On 2018-10-12, Darius Morris is waived by Pelicans",FALSE,FALSE,"Pelicans"
"free agencyJohnny Hamiltonwaived2018-10-12","2018-10-12","free agency","Johnny Hamilton","Pistons","waived","On 2018-10-12, Johnny Hamilton is waived by Pistons",FALSE,FALSE,"Pistons"
"Deng Adelfree agencywaived2018-10-12","2018-10-12","free agency","Deng Adel","Raptors","waived","On 2018-10-12, Deng Adel is waived by Raptors",FALSE,FALSE,"Raptors"
"Eric Morelandfree agencywaived2018-10-12","2018-10-12","free agency","Eric Moreland","Raptors","waived","On 2018-10-12, Eric Moreland is waived by Raptors",FALSE,FALSE,"Raptors"
"free agencyKahlil Felder / Kay Felderwaived2018-10-12","2018-10-12","free agency","Kahlil Felder / Kay Felder","Raptors","waived","On 2018-10-12, Kahlil Felder / Kay Felder is waived by Raptors",FALSE,FALSE,"Raptors"
"free agencyKyle Collinsworthwaived2018-10-12","2018-10-12","free agency","Kyle Collinsworth","Raptors","waived","On 2018-10-12, Kyle Collinsworth is waived by Raptors",FALSE,FALSE,"Raptors"
"free agencyTim Bondsigned free agent2018-10-12","2018-10-12","Tim Bond","free agency","Rockets","signed free agent","On 2018-10-12, Tim Bond is signed as free agent by Rockets",FALSE,FALSE,"Rockets"
"Abdul Gaddyfree agencywaived2018-10-12","2018-10-12","free agency","Abdul Gaddy","Thunder","waived","On 2018-10-12, Abdul Gaddy is waived by Thunder",FALSE,FALSE,"Thunder"
"Dez Wellsfree agencywaived2018-10-12","2018-10-12","free agency","Dez Wells","Thunder","waived","On 2018-10-12, Dez Wells is waived by Thunder",FALSE,FALSE,"Thunder"
"Donte Granthamfree agencywaived2018-10-12","2018-10-12","free agency","Donte Grantham","Thunder","waived","On 2018-10-12, Donte Grantham is waived by Thunder",FALSE,FALSE,"Thunder"
"free agencyScotty Hopsonwaived2018-10-12","2018-10-12","free agency","Scotty Hopson","Thunder","waived","On 2018-10-12, Scotty Hopson is waived by Thunder",FALSE,FALSE,"Thunder"
"Danuel Housefree agencywaived2018-10-12","2018-10-12","free agency","Danuel House","Warriors","waived","On 2018-10-12, Danuel House is waived by Warriors",FALSE,FALSE,"Warriors"
"Deyonta Davisfree agencywaived2018-10-12","2018-10-12","free agency","Deyonta Davis","Warriors","waived","On 2018-10-12, Deyonta Davis is waived by Warriors",FALSE,FALSE,"Warriors"
"free agencyKendrick Nunnwaived2018-10-12","2018-10-12","free agency","Kendrick Nunn","Warriors","waived","On 2018-10-12, Kendrick Nunn is waived by Warriors",FALSE,FALSE,"Warriors"
"free agencyTyler Uliswaived2018-10-12","2018-10-12","free agency","Tyler Ulis","Warriors","waived","On 2018-10-12, Tyler Ulis is waived by Warriors",FALSE,FALSE,"Warriors"
"free agencyJaleel Cousinssigned free agent2018-10-12","2018-10-12","Jaleel Cousins","free agency","Warriors","signed free agent","On 2018-10-12, Jaleel Cousins is signed as free agent by Warriors",FALSE,FALSE,"Warriors"
"free agencyWilliam Leesigned free agent2018-10-12","2018-10-12","William Lee","free agency","Timberwolves","signed free agent","On 2018-10-12, William Lee is signed as free agent by Timberwolves",FALSE,FALSE,"Timberwolves"
"Alessandro Gentilefree agencywaived2018-10-12","2018-10-12","free agency","Alessandro Gentile","Rockets","waived","On 2018-10-12, Alessandro Gentile is waived by Rockets",FALSE,FALSE,"Rockets"
"Cory Jeffersonfree agencywaived2018-10-13","2018-10-13","free agency","Cory Jefferson","76ers","waived","On 2018-10-13, Cory Jefferson is waived by 76ers",FALSE,FALSE,"76ers"
"Darin Johnsonfree agencywaived2018-10-13","2018-10-13","free agency","Darin Johnson","76ers","waived","On 2018-10-13, Darin Johnson is waived by 76ers",FALSE,FALSE,"76ers"
"Emeka Okaforfree agencywaived2018-10-13","2018-10-13","free agency","Emeka Okafor","76ers","waived","On 2018-10-13, Emeka Okafor is waived by 76ers",FALSE,FALSE,"76ers"
"Cameron Oliverfree agencywaived2018-10-13","2018-10-13","free agency","Cameron Oliver","Blazers","waived","On 2018-10-13, Cameron Oliver is waived by Blazers",FALSE,FALSE,"Blazers"
"Chinanu Onuakufree agencywaived2018-10-13","2018-10-13","free agency","Chinanu Onuaku","Blazers","waived","On 2018-10-13, Chinanu Onuaku is waived by Blazers",FALSE,FALSE,"Blazers"
"free agencyGary Payton IIwaived2018-10-13","2018-10-13","free agency","Gary Payton II","Blazers","waived","On 2018-10-13, Gary Payton II is waived by Blazers",FALSE,FALSE,"Blazers"
"free agencyTyler Zellerwaived2018-10-13","2018-10-13","free agency","Tyler Zeller","Bucks","waived","On 2018-10-13, Tyler Zeller is waived by Bucks",FALSE,FALSE,"Bucks"
"Antonius Clevelandfree agencywaived2018-10-13","2018-10-13","free agency","Antonius Cleveland","Bulls","waived","On 2018-10-13, Antonius Cleveland is waived by Bulls",FALSE,FALSE,"Bulls"
"Derrick Walton Jr.free agencywaived2018-10-13","2018-10-13","free agency","Derrick Walton Jr.","Bulls","waived","On 2018-10-13, Derrick Walton Jr. is waived by Bulls",FALSE,FALSE,"Bulls"
"free agencyJaKarr Sampsonwaived2018-10-13","2018-10-13","free agency","JaKarr Sampson","Bulls","waived","On 2018-10-13, JaKarr Sampson is waived by Bulls",FALSE,FALSE,"Bulls"
"free agencyKaiser Gateswaived2018-10-13","2018-10-13","free agency","Kaiser Gates","Bulls","waived","On 2018-10-13, Kaiser Gates is waived by Bulls",FALSE,FALSE,"Bulls"
"Bonzie Colsonfree agencywaived2018-10-13","2018-10-13","free agency","Bonzie Colson","Cavaliers","waived","On 2018-10-13, Bonzie Colson is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"Emanuel Terryfree agencywaived2018-10-13","2018-10-13","free agency","Emanuel Terry","Cavaliers","waived","On 2018-10-13, Emanuel Terry is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyIsaiah Taylorwaived2018-10-13","2018-10-13","free agency","Isaiah Taylor","Cavaliers","waived","On 2018-10-13, Isaiah Taylor is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyKobi Simmonswaived2018-10-13","2018-10-13","free agency","Kobi Simmons","Cavaliers","waived","On 2018-10-13, Kobi Simmons is waived by Cavaliers",FALSE,FALSE,"Cavaliers"
"free agencyMarcus Georges-Huntwaived2018-10-13","2018-10-13","free agency","Marcus Georges-Hunt","Celtics","waived","On 2018-10-13, Marcus Georges-Hunt is waived by Celtics",FALSE,FALSE,"Celtics"
"free agencyJamel Artiswaived2018-10-13","2018-10-13","free agency","Jamel Artis","Clippers","waived","On 2018-10-13, Jamel Artis is waived by Clippers",FALSE,FALSE,"Clippers"
"Brandon Goodwinfree agencywaived2018-10-13","2018-10-13","free agency","Brandon Goodwin","Grizzlies","waived","On 2018-10-13, Brandon Goodwin is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"Doral Moorefree agencywaived2018-10-13","2018-10-13","free agency","Doral Moore","Grizzlies","waived","On 2018-10-13, Doral Moore is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"free agencyMarkel Crawfordwaived2018-10-13","2018-10-13","free agency","Markel Crawford","Grizzlies","waived","On 2018-10-13, Markel Crawford is waived by Grizzlies",FALSE,FALSE,"Grizzlies"
"C.J. Andersonfree agencywaived2018-10-13","2018-10-13","free agency","C.J. Anderson","Hawks","waived","On 2018-10-13, C.J. Anderson is waived by Hawks",FALSE,FALSE,"Hawks"
"free agencyR.J. Hunterwaived2018-10-13","2018-10-13","free agency","R.J. Hunter","Hawks","waived","On 2018-10-13, R.J. Hunter is waived by Hawks",FALSE,FALSE,"Hawks"
"free agencyThomas Robinsonwaived2018-10-13","2018-10-13","free agency","Thomas Robinson","Hawks","waived","On 2018-10-13, Thomas Robinson is waived by Hawks",FALSE,FALSE,"Hawks"
"Briante Weberfree agencywaived2018-10-13","2018-10-13","free agency","Briante Weber","Heat","waived","On 2018-10-13, Briante Weber is waived by Heat",FALSE,FALSE,"Heat"
"free agencyJarnell Stokeswaived2018-10-13","2018-10-13","free agency","Jarnell Stokes","Heat","waived","On 2018-10-13, Jarnell Stokes is waived by Heat",FALSE,FALSE,"Heat"
"free agencyRaphiael Putneywaived2018-10-13","2018-10-13","free agency","Raphiael Putney","Heat","waived","On 2018-10-13, Raphiael Putney is waived by Heat",FALSE,FALSE,"Heat"
"free agencyRodney Purviswaived2018-10-13","2018-10-13","free agency","Rodney Purvis","Heat","waived","On 2018-10-13, Rodney Purvis is waived by Heat",FALSE,FALSE,"Heat"
"free agencyZach Smithwaived2018-10-13","2018-10-13","free agency","Zach Smith","Hornets","waived","On 2018-10-13, Zach Smith is waived by Hornets",FALSE,FALSE,"Hornets"
"free agencyIsaac Haaswaived2018-10-13","2018-10-13","free agency","Isaac Haas","Jazz","waived","On 2018-10-13, Isaac Haas is waived by Jazz",FALSE,FALSE,"Jazz"
"free agencyIsaiah Cousinswaived2018-10-13","2018-10-13","free agency","Isaiah Cousins","Jazz","waived","On 2018-10-13, Isaiah Cousins is waived by Jazz",FALSE,FALSE,"Jazz"
"free agencyJairus Lyleswaived2018-10-13","2018-10-13","free agency","Jairus Lyles","Jazz","waived","On 2018-10-13, Jairus Lyles is waived by Jazz",FALSE,FALSE,"Jazz"
"Cameron Reynolds / Cam Reynoldsfree agencywaived2018-10-13","2018-10-13","free agency","Cameron Reynolds / Cam Reynolds","Kings","waived","On 2018-10-13, Cameron Reynolds / Cam Reynolds is waived by Kings",FALSE,FALSE,"Kings"
"free agencyKalin Lucaswaived2018-10-13","2018-10-13","free agency","Kalin Lucas","Kings","waived","On 2018-10-13, Kalin Lucas is waived by Kings",FALSE,FALSE,"Kings"
"free agencyJeff Cobywaived2018-10-13","2018-10-13","free agency","Jeff Coby","Knicks","waived","On 2018-10-13, Jeff Coby is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyJoakim Noahwaived2018-10-13","2018-10-13","free agency","Joakim Noah","Knicks","waived","On 2018-10-13, Joakim Noah is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyKadeem Allenwaived2018-10-13","2018-10-13","free agency","Kadeem Allen","Knicks","waived","On 2018-10-13, Kadeem Allen is waived by Knicks",FALSE,FALSE,"Knicks"
"free agencyJohnathan Williamswaived2018-10-13","2018-10-13","free agency","Johnathan Williams","Lakers","waived","On 2018-10-13, Johnathan Williams is waived by Lakers",FALSE,FALSE,"Lakers"
"free agencyScott Machadowaived2018-10-13","2018-10-13","free agency","Scott Machado","Lakers","waived","On 2018-10-13, Scott Machado is waived by Lakers",FALSE,FALSE,"Lakers"
