"date","from","to","action_team","notes","edge_label","pick_involved"
"2017-06-22","rights to Tony Bradley","rights to Josh Hart","Jazz","trade with Lakers","On 2017-06-22, Jazz make trade with Lakers for rights to Tony Bradley, and in exhchange give rights to Josh Hart to them.",FALSE
"2017-06-22","rights to Tony Bradley","rights to Thomas Bryant","Jazz","trade with Lakers","On 2017-06-22, Jazz make trade with Lakers for rights to Tony Bradley, and in exhchange give rights to Thomas Bryant to them.",FALSE
"2017-06-22","Brook Lopez","D'Angelo Russell","Lakers","trade with Nets","On 2017-06-22, Lakers make trade with Nets for Brook Lopez, and in exhchange give D'Angelo Russell to them.",FALSE
"2017-06-22","Brook Lopez","Timofey Mozgov","Lakers","trade with Nets","On 2017-06-22, Lakers make trade with Nets for Brook Lopez, and in exhchange give Timofey Mozgov to them.",FALSE
"2017-06-22","rights to Kyle Kuzma","D'Angelo Russell","Lakers","trade with Nets","On 2017-06-22, Lakers make trade with Nets for rights to Kyle Kuzma, and in exhchange give D'Angelo Russell to them.",FALSE
"2017-06-22","rights to Kyle Kuzma","Timofey Mozgov","Lakers","trade with Nets","On 2017-06-22, Lakers make trade with Nets for rights to Kyle Kuzma, and in exhchange give Timofey Mozgov to them.",FALSE
"2017-06-22","rights to Edmond Sumner","cash","Pacers","trade with Pelicans","On 2017-06-22, Pacers make trade with Pelicans for rights to Edmond Sumner, and in exhchange give cash to them.",FALSE
"2017-06-28","2018 pick (#60-Kostas Antetokounmpo)","Shawn Long","76ers","trade with Rockets","On 2017-06-28, 76ers make trade with Rockets for 2018 pick (#60-Kostas Antetokounmpo), and in exhchange give Shawn Long to them.",TRUE
"2017-06-28","cash","Shawn Long","76ers","trade with Rockets","On 2017-06-28, 76ers make trade with Rockets for cash, and in exhchange give Shawn Long to them.",FALSE
"2017-06-28","cash","Tim Quarterman","Blazers","trade with Rockets","On 2017-06-28, Blazers make trade with Rockets for cash, and in exhchange give Tim Quarterman to them.",FALSE
"2017-06-28","cash","Ryan Kelly","Hawks","trade with Rockets","On 2017-06-28, Hawks make trade with Rockets for cash, and in exhchange give Ryan Kelly to them.",FALSE
"2017-06-28","cash","DeAndre Liggins","Mavericks","trade with Rockets","On 2017-06-28, Mavericks make trade with Rockets for cash, and in exhchange give DeAndre Liggins to them.",FALSE
"2017-06-28","cash","Darrun Hilliard","Pistons","trade with Rockets","On 2017-06-28, Pistons make trade with Rockets for cash, and in exhchange give Darrun Hilliard to them.",FALSE
"2017-06-28","Patrick Beverley","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for Patrick Beverley, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","Sam Dekker","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for Sam Dekker, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","Montrezl Harrell","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for Montrezl Harrell, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","Darrun Hilliard","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for Darrun Hilliard, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","DeAndre Liggins","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for DeAndre Liggins, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","Louis Williams / Lou Williams","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for Louis Williams / Lou Williams, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","Kyle Wiltjer","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for Kyle Wiltjer, and in exhchange give Chris Paul to them.",FALSE
"2017-06-28","cash","Chris Paul","Clippers","trade with Rockets","On 2017-06-28, Clippers make trade with Rockets for cash, and in exhchange give Chris Paul to them.",FALSE
"2017-06-29","cash","Jarrod Uthoff","Mavericks","trade with Rockets","On 2017-06-29, Mavericks make trade with Rockets for cash, and in exhchange give Jarrod Uthoff to them.",FALSE
"2017-07-06","cash","rights to Sterling Brown","76ers","trade with Bucks","On 2017-07-06, 76ers make trade with Bucks for cash, and in exhchange give rights to Sterling Brown to them.",FALSE
"2017-07-06","Victor Oladipo","Paul George","Pacers","trade with Thunder","On 2017-07-06, Pacers make trade with Thunder for Victor Oladipo, and in exhchange give Paul George to them.",FALSE
"2017-07-06","Domantas Sabonis / Domas Sabonis","Paul George","Pacers","trade with Thunder","On 2017-07-06, Pacers make trade with Thunder for Domantas Sabonis / Domas Sabonis, and in exhchange give Paul George to them.",FALSE
"2017-07-06","Danilo Gallinari","Jamal Crawford","Clippers","3-team trade with Hawks, Nuggets","On 2017-07-06, Clippers make 3-team trade with Hawks, Nuggets for Danilo Gallinari, and in exhchange give Jamal Crawford to them.",FALSE
"2017-07-06","Danilo Gallinari","Diamond Stone","Clippers","3-team trade with Hawks, Nuggets","On 2017-07-06, Clippers make 3-team trade with Hawks, Nuggets for Danilo Gallinari, and in exhchange give Diamond Stone to them.",FALSE
"2017-07-06","Danilo Gallinari","cash","Clippers","3-team trade with Hawks, Nuggets","On 2017-07-06, Clippers make 3-team trade with Hawks, Nuggets for Danilo Gallinari, and in exhchange give cash to them.",FALSE
"2017-07-06","cash","rights to Jawun Evans","76ers","trade with Clippers","On 2017-07-06, 76ers make trade with Clippers for cash, and in exhchange give rights to Jawun Evans to them.",FALSE
"2017-07-07","Marcus Morris","Avery Bradley","Celtics","trade with Pistons","On 2017-07-07, Celtics make trade with Pistons for Marcus Morris, and in exhchange give Avery Bradley to them.",FALSE
"2017-07-07","A.J. Hammons","Josh McRoberts","Heat","trade with Mavericks","On 2017-07-07, Heat make trade with Mavericks for A.J. Hammons, and in exhchange give Josh McRoberts to them.",FALSE
"2017-07-07","A.J. Hammons","cash","Heat","trade with Mavericks","On 2017-07-07, Heat make trade with Mavericks for A.J. Hammons, and in exhchange give cash to them.",FALSE
"2017-07-13","DeMarre Carroll","Justin Hamilton (b)","Nets","trade with Raptors","On 2017-07-13, Nets make trade with Raptors for DeMarre Carroll, and in exhchange give Justin Hamilton (b) to them.",FALSE
"2017-07-13","2018 pick (#40-Rodions Kurucs)","Justin Hamilton (b)","Nets","trade with Raptors","On 2017-07-13, Nets make trade with Raptors for 2018 pick (#40-Rodions Kurucs), and in exhchange give Justin Hamilton (b) to them.",TRUE
"2017-07-14","Cory Joseph","rights to Emir Preldzic","Pacers","trade with Raptors","On 2017-07-14, Pacers make trade with Raptors for Cory Joseph, and in exhchange give rights to Emir Preldzic to them.",FALSE
"2017-07-25","Andrew Nicholson","Allen Crabbe","Blazers","trade with Nets","On 2017-07-25, Blazers make trade with Nets for Andrew Nicholson, and in exhchange give Allen Crabbe to them.",FALSE
"2017-08-22","Isaiah Thomas","Kyrie Irving","Cavaliers","trade with Celtics","On 2017-08-22, Cavaliers make trade with Celtics for Isaiah Thomas, and in exhchange give Kyrie Irving to them.",FALSE
"2017-08-22","Jae Crowder","Kyrie Irving","Cavaliers","trade with Celtics","On 2017-08-22, Cavaliers make trade with Celtics for Jae Crowder, and in exhchange give Kyrie Irving to them.",FALSE
"2017-08-22","Ante Zizic","Kyrie Irving","Cavaliers","trade with Celtics","On 2017-08-22, Cavaliers make trade with Celtics for Ante Zizic, and in exhchange give Kyrie Irving to them.",FALSE
"2017-08-22","2018 pick (#8-Collin Sexton)","Kyrie Irving","Cavaliers","trade with Celtics","On 2017-08-22, Cavaliers make trade with Celtics for 2018 pick (#8-Collin Sexton), and in exhchange give Kyrie Irving to them.",TRUE
"2017-09-01","Quincy Pondexter","rights to Ater Majok","Bulls","trade with Pelicans","On 2017-09-01, Bulls make trade with Pelicans for Quincy Pondexter, and in exhchange give rights to Ater Majok to them.",FALSE
"2017-09-01","2018 pick (#51-Tony Carr)","rights to Ater Majok","Bulls","trade with Pelicans","On 2017-09-01, Bulls make trade with Pelicans for 2018 pick (#51-Tony Carr), and in exhchange give rights to Ater Majok to them.",TRUE
"2017-09-01","cash","rights to Ater Majok","Bulls","trade with Pelicans","On 2017-09-01, Bulls make trade with Pelicans for cash, and in exhchange give rights to Ater Majok to them.",FALSE
"2017-09-25","Doug McDermott","Carmelo Anthony","Knicks","trade with Thunder","On 2017-09-25, Knicks make trade with Thunder for Doug McDermott, and in exhchange give Carmelo Anthony to them.",FALSE
"2017-09-25","Enes Kanter","Carmelo Anthony","Knicks","trade with Thunder","On 2017-09-25, Knicks make trade with Thunder for Enes Kanter, and in exhchange give Carmelo Anthony to them.",FALSE
"2017-09-25","2018 pick (#36-Mitchell Robinson)","Carmelo Anthony","Knicks","trade with Thunder","On 2017-09-25, Knicks make trade with Thunder for 2018 pick (#36-Mitchell Robinson), and in exhchange give Carmelo Anthony to them.",TRUE
"2017-10-14","rights to Sergiy Gladyr / Sergey Gladyr","Richard Jefferson","Cavaliers","trade with Hawks","On 2017-10-14, Cavaliers make trade with Hawks for rights to Sergiy Gladyr / Sergey Gladyr, and in exhchange give Richard Jefferson to them.",FALSE
"2017-10-14","rights to Sergiy Gladyr / Sergey Gladyr","Kahlil Felder / Kay Felder","Cavaliers","trade with Hawks","On 2017-10-14, Cavaliers make trade with Hawks for rights to Sergiy Gladyr / Sergey Gladyr, and in exhchange give Kahlil Felder / Kay Felder to them.",FALSE
"2017-10-14","rights to Sergiy Gladyr / Sergey Gladyr","cash","Cavaliers","trade with Hawks","On 2017-10-14, Cavaliers make trade with Hawks for rights to Sergiy Gladyr / Sergey Gladyr, and in exhchange give cash to them.",FALSE
"2017-10-14","rights to Dimitrios Agravanis","Richard Jefferson","Cavaliers","trade with Hawks","On 2017-10-14, Cavaliers make trade with Hawks for rights to Dimitrios Agravanis, and in exhchange give Richard Jefferson to them.",FALSE
"2017-10-14","rights to Dimitrios Agravanis","Kahlil Felder / Kay Felder","Cavaliers","trade with Hawks","On 2017-10-14, Cavaliers make trade with Hawks for rights to Dimitrios Agravanis, and in exhchange give Kahlil Felder / Kay Felder to them.",FALSE
"2017-10-14","rights to Dimitrios Agravanis","cash","Cavaliers","trade with Hawks","On 2017-10-14, Cavaliers make trade with Hawks for rights to Dimitrios Agravanis, and in exhchange give cash to them.",FALSE
"2017-11-07","Eric Bledsoe","Greg Monroe","Bucks","trade with Suns","On 2017-11-07, Bucks make trade with Suns for Eric Bledsoe, and in exhchange give Greg Monroe to them.",FALSE
"2017-12-07","Trevor Booker","Jahlil Okafor","76ers","trade with Nets","On 2017-12-07, 76ers make trade with Nets for Trevor Booker, and in exhchange give Jahlil Okafor to them.",FALSE
"2017-12-07","Trevor Booker","Nik Stauskas","76ers","trade with Nets","On 2017-12-07, 76ers make trade with Nets for Trevor Booker, and in exhchange give Nik Stauskas to them.",FALSE
"2018-01-29","Tobias Harris","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Tobias Harris, and in exhchange give Blake Griffin to them.",FALSE
"2018-01-29","Tobias Harris","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Tobias Harris, and in exhchange give Brice Johnson to them.",FALSE
"2018-01-29","Tobias Harris","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Tobias Harris, and in exhchange give Willie Reed to them.",FALSE
"2018-01-29","Avery Bradley","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Avery Bradley, and in exhchange give Blake Griffin to them.",FALSE
"2018-01-29","Avery Bradley","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Avery Bradley, and in exhchange give Brice Johnson to them.",FALSE
"2018-01-29","Avery Bradley","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Avery Bradley, and in exhchange give Willie Reed to them.",FALSE
"2018-01-29","Boban Marjanovic","Blake Griffin","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Boban Marjanovic, and in exhchange give Blake Griffin to them.",FALSE
"2018-01-29","Boban Marjanovic","Brice Johnson","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Boban Marjanovic, and in exhchange give Brice Johnson to them.",FALSE
"2018-01-29","Boban Marjanovic","Willie Reed","Clippers","trade with Pistons","On 2018-01-29, Clippers make trade with Pistons for Boban Marjanovic, and in exhchange give Willie Reed to them.",FALSE
"2018-02-01","Omer Asik","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Omer Asik, and in exhchange give Nikola Mirotic to them.",FALSE
"2018-02-01","Omer Asik","2018 pick (#51-Tony Carr)","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Omer Asik, and in exhchange give 2018 pick (#51-Tony Carr) to them.",TRUE
"2018-02-01","Tony Allen","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Tony Allen, and in exhchange give Nikola Mirotic to them.",FALSE
"2018-02-01","Tony Allen","2018 pick (#51-Tony Carr)","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Tony Allen, and in exhchange give 2018 pick (#51-Tony Carr) to them.",TRUE
"2018-02-01","Jameer Nelson","Nikola Mirotic","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Jameer Nelson, and in exhchange give Nikola Mirotic to them.",FALSE
"2018-02-01","Jameer Nelson","2018 pick (#51-Tony Carr)","Bulls","trade with Pelicans","On 2018-02-01, Bulls make trade with Pelicans for Jameer Nelson, and in exhchange give 2018 pick (#51-Tony Carr) to them.",TRUE
"2018-02-05","Tyler Zeller","Rashad Vaughn","Bucks","trade with Nets","On 2018-02-05, Bucks make trade with Nets for Tyler Zeller, and in exhchange give Rashad Vaughn to them.",FALSE
"2018-02-07","Guillermo Hernangomez / Willy Hernangomez","Johnny O'Bryant III","Hornets","trade with Knicks","On 2018-02-07, Hornets make trade with Knicks for Guillermo Hernangomez / Willy Hernangomez, and in exhchange give Johnny O'Bryant III to them.",FALSE
"2018-02-08","rights to Milovan Rakovic","Noah Vonleh","Blazers","trade with Bulls","On 2018-02-08, Blazers make trade with Bulls for rights to Milovan Rakovic, and in exhchange give Noah Vonleh to them.",FALSE
"2018-02-08","Jordan Clarkson","Isaiah Thomas","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Jordan Clarkson, and in exhchange give Isaiah Thomas to them.",FALSE
"2018-02-08","Jordan Clarkson","Channing Frye","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Jordan Clarkson, and in exhchange give Channing Frye to them.",FALSE
"2018-02-08","Larry Nance Jr.","Isaiah Thomas","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Larry Nance Jr., and in exhchange give Isaiah Thomas to them.",FALSE
"2018-02-08","Larry Nance Jr.","Channing Frye","Cavaliers","trade with Lakers","On 2018-02-08, Cavaliers make trade with Lakers for Larry Nance Jr., and in exhchange give Channing Frye to them.",FALSE
"2018-02-08","2018 pick (#41-Jarred Vanderbilt)","Elfrid Payton","Magic","trade with Suns","On 2018-02-08, Magic make trade with Suns for 2018 pick (#41-Jarred Vanderbilt), and in exhchange give Elfrid Payton to them.",TRUE
"2018-02-08","Dante Cunningham","Rashad Vaughn","Nets","trade with Pelicans","On 2018-02-08, Nets make trade with Pelicans for Dante Cunningham, and in exhchange give Rashad Vaughn to them.",FALSE
"2018-02-08","Willie Reed","Jameer Nelson","Bulls","trade with Pistons","On 2018-02-08, Bulls make trade with Pistons for Willie Reed, and in exhchange give Jameer Nelson to them.",FALSE
